timestamp,dataset,file,question,X,alpha,experiment_index,n_true_labels,n_label,method,gamma,run_seed,estimate,ci_lower,ci_higher,true_value,settings_key
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,10,600,600,PGAE,0.5,52,3.5121044967021877,3.40599505334422,3.6182139400601554,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,11,600,600,PGAE,0.5,53,3.5381287636270025,3.4329145763122306,3.6433429509417743,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,12,600,600,PGAE,0.5,54,3.569754188014735,3.4665755354192167,3.6729328406102533,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,13,600,600,PGAE,0.5,55,3.6416602442160264,3.5384974846394925,3.7448230037925603,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,14,600,600,PGAE,0.5,56,3.5888498209852275,3.4916721717672288,3.6860274702032263,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,15,600,600,PGAE,0.5,57,3.461738486039548,3.3533298224104637,3.5701471496686326,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,16,600,600,PGAE,0.5,58,3.468334236352383,3.355365722287666,3.5813027504171,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,17,600,600,PGAE,0.5,59,3.573598118198768,3.4711849673703696,3.6760112690271667,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,18,600,600,PGAE,0.5,60,3.5049532492802147,3.3975082227687534,3.612398275791676,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,19,600,600,PGAE,0.5,61,3.487563760250787,3.3760841432786854,3.5990433772228885,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,20,600,600,PGAE,0.5,62,3.402208199207834,3.293746006678656,3.5106703917370123,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,21,600,600,PGAE,0.5,63,3.527720399729092,3.422909314073563,3.632531485384621,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,22,600,600,PGAE,0.5,64,3.5037141634788336,3.401054705641545,3.606373621316122,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,23,600,600,PGAE,0.5,65,3.4983528962144566,3.3944604053292315,3.6022453870996816,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,24,600,600,PGAE,0.5,66,3.5737960770538058,3.471166529692728,3.6764256244148834,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,25,600,600,PGAE,0.5,67,3.4993037182101525,3.3887128037057805,3.6098946327145245,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,26,600,600,PGAE,0.5,68,3.5150493924165156,3.4076077647533487,3.6224910200796825,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,27,600,600,PGAE,0.5,69,3.4703914806118696,3.362670736557682,3.5781122246660573,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,28,600,600,PGAE,0.5,70,3.415452614779303,3.3025109729850084,3.528394256573598,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,29,600,600,PGAE,0.5,71,3.5686983934422236,3.472280281039199,3.665116505845248,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,30,600,600,PGAE,0.5,72,3.572407294737199,3.467008968408856,3.6778056210655423,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,31,600,600,PGAE,0.5,73,3.48658338253967,3.385549072747629,3.5876176923317113,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,32,600,600,PGAE,0.5,74,3.485026598414166,3.379946013003647,3.5901071838246854,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,33,600,600,PGAE,0.5,75,3.474329452106166,3.3681270611140883,3.5805318430982433,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,34,600,600,PGAE,0.5,76,3.5696488855424775,3.4650880155895885,3.6742097554953665,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,35,600,600,PGAE,0.5,77,3.561617099749455,3.4564628960103674,3.6667713034885425,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,36,600,600,PGAE,0.5,78,3.5358747162421618,3.4335991209525614,3.638150311531762,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,37,600,600,PGAE,0.5,79,3.494017357546641,3.380211768253231,3.6078229468400513,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,38,600,600,PGAE,0.5,80,3.5082004788358923,3.4085698920384533,3.6078310656333312,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,39,600,600,PGAE,0.5,81,3.5495728995528695,3.444152858157448,3.654992940948291,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,40,600,600,PGAE,0.5,82,3.510561092941646,3.404869403015792,3.6162527828675,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,41,600,600,PGAE,0.5,83,3.460049786331584,3.3542163504386484,3.5658832222245196,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,42,600,600,PGAE,0.5,84,3.476642226281172,3.3689123252872997,3.5843721272750444,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,43,600,600,PGAE,0.5,85,3.554897135316042,3.4487614579635,3.6610328126685836,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,44,600,600,PGAE,0.5,86,3.5910074145013926,3.48955979476904,3.692455034233745,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,45,600,600,PGAE,0.5,87,3.53743911476691,3.4319815574140686,3.6428966721197518,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,46,600,600,PGAE,0.5,88,3.5517966538141374,3.455096853527574,3.648496454100701,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,47,600,600,PGAE,0.5,89,3.472255796022165,3.3623826483101795,3.582128943734151,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,48,600,600,PGAE,0.5,90,3.5325550347030776,3.428698589269654,3.636411480136501,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,49,600,600,PGAE,0.5,91,3.4928392519705582,3.3862026298898287,3.5994758740512878,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,0,600,600,Adaptive_PGAE,0.5,42,3.5598946844583086,3.4483417002216306,3.6714476686949866,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,1,600,600,Adaptive_PGAE,0.5,43,3.5589423582075614,3.452213796792811,3.665670919622312,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,2,600,600,Adaptive_PGAE,0.5,44,3.568176354641644,3.457327541460511,3.6790251678227768,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,3,600,600,Adaptive_PGAE,0.5,45,3.5870803196164,3.4719001017831936,3.702260537449606,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,4,600,600,Adaptive_PGAE,0.5,46,3.62239603485029,3.516689196441717,3.728102873258863,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,5,600,600,Adaptive_PGAE,0.5,47,3.5296608367587408,3.4313627972265968,3.6279588762908848,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,6,600,600,Adaptive_PGAE,0.5,48,3.4831126909417747,3.379539406686481,3.5866859751970686,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,7,600,600,Adaptive_PGAE,0.5,49,3.631808973712182,3.5195013404274005,3.7441166069969634,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,8,600,600,Adaptive_PGAE,0.5,50,3.5716058172350222,3.458920229303038,3.6842914051670066,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,9,600,600,Adaptive_PGAE,0.5,51,3.5265384994348232,3.4135178819364027,3.6395591169332437,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,10,600,600,Adaptive_PGAE,0.5,52,3.610191889254468,3.504044604487097,3.716339174021839,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,11,600,600,Adaptive_PGAE,0.5,53,3.586941645268934,3.4782252229262323,3.695658067611636,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,12,600,600,Adaptive_PGAE,0.5,54,3.4913516436888643,3.389365641463536,3.593337645914193,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,13,600,600,Adaptive_PGAE,0.5,55,3.5129601893803653,3.401688912514441,3.6242314662462896,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,14,600,600,Adaptive_PGAE,0.5,56,3.4680060817085874,3.3617916412147535,3.5742205222024213,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,15,600,600,Adaptive_PGAE,0.5,57,3.5843952936465664,3.475833340462819,3.692957246830314,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,16,600,600,Adaptive_PGAE,0.5,58,3.34666481606091,3.232257687104902,3.461071945016918,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_142403,twin,data/NPORS_2024_cot_gpt5mini_20250913_133629.csv,CARBONTAX,EDUCATION_enc,0.95,17,600,600,Adaptive_PGAE,0.5,59,3.5235311293123774,3.413624115840986,3.6334381427837688,3.522351797862002,dataset=twin|file=data/NPORS_2024_cot_gpt5mini_20250913_133629.csv|question=CARBONTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
