timestamp,dataset,file,question,X,alpha,experiments,n_true_labels,method,gamma,mse,avg_ci_length,coverage_rate,execution_time,settings_key
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,CLEANELEC,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.004423852278062521,0.26393606551332094,0.94,2.334656000137329,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=CLEANELEC|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,CLEANELEC,EDUCATION_enc,0.95,50,600,Naive,0.5,0.005147831817997221,0.28934227101934,0.94,2.2184791564941406,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=CLEANELEC|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICAREALL,EDUCATION_enc,0.95,50,600,PGAE,0.5,0.003669240748367447,0.21159159506527417,0.92,8.504896879196167,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICAREALL|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICAREALL,EDUCATION_enc,0.95,50,600,Adaptive_PGAE,0.5,0.0019817453960149583,0.2192593534804879,1.0,9.531490087509155,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICAREALL|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICAREALL,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.0050655735394158855,0.28142267241128704,0.94,3.0139358043670654,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICAREALL|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICAREALL,EDUCATION_enc,0.95,50,600,Naive,0.5,0.005161024474873948,0.2938677941774642,0.96,2.2802019119262695,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICAREALL|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,PUBLICOPTION,EDUCATION_enc,0.95,50,600,PGAE,0.5,0.001493808406925359,0.16228642344503214,0.96,7.655319929122925,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=PUBLICOPTION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,PUBLICOPTION,EDUCATION_enc,0.95,50,600,Adaptive_PGAE,0.5,0.005729534918367914,0.2077449633048144,0.96,7.176849842071533,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=PUBLICOPTION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,PUBLICOPTION,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.0030200963152695183,0.22759372658111401,0.98,2.088063955307007,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=PUBLICOPTION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,PUBLICOPTION,EDUCATION_enc,0.95,50,600,Naive,0.5,0.002853588442457374,0.22622369102283976,0.96,1.9542226791381836,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=PUBLICOPTION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,IMMIGRATION,EDUCATION_enc,0.95,50,600,PGAE,0.5,0.002769653522142742,0.22179810480937603,0.96,10.380421876907349,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=IMMIGRATION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,IMMIGRATION,EDUCATION_enc,0.95,50,600,Adaptive_PGAE,0.5,0.0036222063479531092,0.23486868261448407,0.96,7.781422853469849,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=IMMIGRATION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,IMMIGRATION,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.004249000394474046,0.26853529866460624,0.96,2.1886990070343018,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=IMMIGRATION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,IMMIGRATION,EDUCATION_enc,0.95,50,600,Naive,0.5,0.005627429861518395,0.3092544299367249,0.94,2.0170350074768066,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=IMMIGRATION|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,FAMILYLEAVE,EDUCATION_enc,0.95,50,600,PGAE,0.5,0.0026751566291855085,0.1753383746839406,0.92,10.413047075271606,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=FAMILYLEAVE|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,FAMILYLEAVE,EDUCATION_enc,0.95,50,600,Adaptive_PGAE,0.5,0.001919458761043423,0.18460198607605563,0.96,7.033768892288208,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=FAMILYLEAVE|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,FAMILYLEAVE,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.002387940611664957,0.21797775712875572,0.96,2.3176329135894775,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=FAMILYLEAVE|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,FAMILYLEAVE,EDUCATION_enc,0.95,50,600,Naive,0.5,0.0021860048826972153,0.24508812384086642,0.98,1.9641129970550537,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=FAMILYLEAVE|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,EDUCATION_enc,0.95,50,600,PGAE,0.5,0.003036756986456679,0.22653861589670718,0.96,8.093904256820679,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=WEALTHTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,EDUCATION_enc,0.95,50,600,Adaptive_PGAE,0.5,0.003948768443770263,0.22112100314166241,0.92,8.155292749404907,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=WEALTHTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.0050094948499722,0.28083782393923484,0.94,2.1941802501678467,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=WEALTHTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,WEALTHTAX,EDUCATION_enc,0.95,50,600,Naive,0.5,0.004669973055444583,0.287948702006076,0.94,2.1725728511810303,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=WEALTHTAX|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,DEPORTATIONS,EDUCATION_enc,0.95,50,600,PGAE,0.5,0.004136858678017675,0.23107477772497226,0.88,7.189435243606567,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=DEPORTATIONS|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,DEPORTATIONS,EDUCATION_enc,0.95,50,600,Adaptive_PGAE,0.5,0.0038805870436641955,0.24097839366836812,0.94,7.634454011917114,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=DEPORTATIONS|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,DEPORTATIONS,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.006141880242304834,0.3111484783402267,0.96,2.341610908508301,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=DEPORTATIONS|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,DEPORTATIONS,EDUCATION_enc,0.95,50,600,Naive,0.5,0.005711847909176166,0.32369994929785123,0.98,2.0362350940704346,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=DEPORTATIONS|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICVOUCHER,EDUCATION_enc,0.95,50,600,PGAE,0.5,0.001980387091978937,0.19828330004086475,1.0,9.445995092391968,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICVOUCHER|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICVOUCHER,EDUCATION_enc,0.95,50,600,Adaptive_PGAE,0.5,0.0025671023239801126,0.20544151264990895,0.96,7.2310521602630615,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICVOUCHER|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICVOUCHER,EDUCATION_enc,0.95,50,600,Active_Inference,0.5,0.005433274315678728,0.2938949398088257,0.96,2.2730119228363037,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICVOUCHER|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
20250913_141453,twin,data/NPORS_2024_base_gpt5mini_20250913_133642.csv,MEDICVOUCHER,EDUCATION_enc,0.95,50,600,Naive,0.5,0.005185252951104083,0.2745087842578122,0.94,1.9877591133117676,dataset=twin|file=data/NPORS_2024_base_gpt5mini_20250913_133642.csv|question=MEDICVOUCHER|x=EDUCATION_enc|alpha=0.95|experiments=50|labels=600|gamma=0.5
